"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","97050","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","1196","nw48306.nwmissouri.edu","S-1-5-18","9/27/2022 11:31:03 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","97000","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","19364","nw48306.nwmissouri.edu","S-1-5-18","9/27/2022 7:31:11 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96977","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","11832","nw48306.nwmissouri.edu","S-1-5-18","9/27/2022 6:30:38 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96895","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","252","nw48306.nwmissouri.edu","S-1-5-18","9/27/2022 1:25:14 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96894","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","18180","nw48306.nwmissouri.edu","S-1-5-18","9/27/2022 1:23:01 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96891","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","3564","nw48306.nwmissouri.edu","S-1-5-18","9/27/2022 12:13:25 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96888","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","16480","nw48306.nwmissouri.edu","S-1-5-18","9/27/2022 12:11:20 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96840","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","3976","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 7:31:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96838","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","3976","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 7:29:14 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96816","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","10468","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 6:31:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96815","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","18056","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 6:28:57 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96800","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","1120","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 3:25:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96798","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14808","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 3:23:01 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Touch Keyboard and Handwriting Panel Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96792","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","2432","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 2:56:16 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Touch Keyboard and Handwriting Panel Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96789","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","612","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 2:56:16 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96735","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","3656","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 10:25:14 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96727","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","5780","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 10:23:02 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96667","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14700","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 6:22:25 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96654","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14532","nw48306.nwmissouri.edu","S-1-5-18","9/26/2022 5:22:25 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96584","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","16824","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 11:03:43 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96580","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","12564","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 11:01:38 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96567","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","9428","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 8:16:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96566","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","8100","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 8:14:05 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96563","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","11112","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 7:07:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96562","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","11836","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 7:05:15 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96561","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","3760","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 7:02:32 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96559","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","4696","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 6:59:46 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96556","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","10884","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 6:31:05 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96555","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","12996","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 6:29:00 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96517","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14624","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 4:54:27 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96509","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","10368","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 4:52:09 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96487","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","10036","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 2:52:13 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96471","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14740","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 1:52:21 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96339","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","5340","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 4:54:02 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96338","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","5340","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 4:51:58 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96317","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","4240","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 3:44:49 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96316","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","4240","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 3:42:45 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96308","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","11716","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 1:25:01 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96306","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14476","nw48306.nwmissouri.edu","S-1-5-18","9/25/2022 1:22:40 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96296","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","3960","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 9:26:58 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96295","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","5140","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 9:24:45 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96287","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","6592","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 7:16:54 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96283","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","12692","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 7:14:49 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96282","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","15048","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 7:07:20 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96281","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","15048","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 7:05:15 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96279","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","12160","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 6:31:00 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96277","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","1256","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 6:28:55 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96268","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","5832","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 3:23:00 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96265","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14644","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 3:20:31 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96108","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","14956","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 2:59:01 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96106","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","440","nw48306.nwmissouri.edu","S-1-5-18","9/24/2022 2:56:56 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96073","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","8596","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 8:33:34 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","7040","0","16384","4","0","0","-9187343239835811840","96072","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","5760","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 8:30:53 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","7040","0","16384","4","0","0","-9187343239835811840","96062","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","840","12600","nw48306.nwmissouri.edu","S-1-5-18","9/23/2022 7:07:21 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
